CONGLOME,VIVIENDA,HOGAR,CODPERSO,nacionalidad,ocupacion_principal,rama_actividad,anios_en_ocupacion_actual,meses_en_ocupacion_actual,tipo_contrato,indicador_pea,condicion_formalidad,sexo,edad,estado_civil,nivel_educ_venezuela,nivel_educ_peru,obtuvo_titulo,homologo_titulo_peru,tiene_carrera_superior,tipo_permiso_migratorio,mes_llegada_peru,anio_llegada_peru,discriminado_centro_trabajo,tiempo_residencia_anios,condicion_laboral,anios_escolaridad_venezuela,anios_escolaridad_peru,brecha_educativa_anios,ocupacion_grupo,rama_division,tiene_ocupacion_actual
3002,382,11,3,2,9333,4752,1.0,0.0,2,1,1.0,1,19,6,6,13, , , ,1,4.0,2023.0, ,1.0,Empleado_Informal,11.0,11.0,0.0,9,47,1
3002,384,11,1,2,,,0.0,0.0, ,2,,2,33,6,6,13, , , ,2,3.0,2018.0, ,6.0,Desempleado,11.0,11.0,0.0,,,0
3002,397,11,1,2,5212,4773,3.0,6.0,7,1,1.0,1,26,6,8,13,1,2,3,2,8.0,2018.0,0,6.0,Empleado_Informal,14.0,14.0,0.0,5,47,1
3002,397,11,2,2,7421,9512,3.0,0.0,7,1,1.0,1,26,6,6,13, , , ,1,10.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,7,95,1
3018,387,11,1,2,5211,4661,0.0,4.0,3,1,2.0,2,33,6,9,13, , ,3,2,9.0,2020.0, ,4.0,Empleado_Formal,13.5,13.5,0.0,5,46,1
3018,388,11,1,2,9313,4100,1.0,5.0,7,1,1.0,1,43,2,6,13, , , ,1,9.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,41,1
3018,388,11,2,2,9412,5610,3.0,0.0,7,1,1.0,2,39,2,6,13, , , ,1,9.0,2018.0,1,6.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
3018,388,11,3,2,5212,4773,3.0,0.0,7,1,1.0,2,21,6,6,13, , , ,2,12.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
3018,389,11,1,2,3115,4321,0.0,8.0,2,1,2.0,1,41,2,8,13,1,2,3,2,4.0,2019.0,1,5.0,Empleado_Formal,14.0,14.0,0.0,3,43,1
3018,389,11,2,2,5230,1071,2.0,0.0,2,1,2.0,2,39,2,10,13,1,1,3,2,4.0,2019.0,0,5.0,Empleado_Formal,16.0,16.0,0.0,5,10,1
3133,430,11,1,2,7421,9512,5.0,5.0, ,1,2.0,1,33,1,10,13,1,2,3,2,4.0,2018.0,1,6.0,Empleado_Formal,16.0,16.0,0.0,7,95,1
3133,430,11,2,2,5213,4789,5.0,5.0, ,1,2.0,2,37,1,10,13,1,2,3,2,6.0,2018.0, ,6.0,Empleado_Formal,16.0,16.0,0.0,5,47,1
3133,434,11,1,2,9511,4799,4.0,2.0, ,1,1.0,2,28,5,6,13, , , ,2,7.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,47,1
3133,435,11,1,2,7123,4100,5.0,0.0,7,1,1.0,1,22,1,5,13, , , ,1,12.0,2017.0, ,7.0,Empleado_Informal,10.0,10.0,0.0,7,41,1
3133,435,11,2,1,9533,4799,20.0,0.0, ,1,1.0,2,49,1,1,8, , ,0,,,,,,Empleado_Informal,0.0,14.0,-14.0,9,47,1
3150,437,11,1,2,9333,5224,2.0,6.0, ,1,1.0,1,24,6,6,13, , , ,7,5.0,2021.0,1,3.0,Empleado_Informal,11.0,11.0,0.0,9,52,1
3150,440,11,1,2,5212,4752,2.0,0.0,7,1,1.0,1,30,1,4,13, , , ,9,5.0,2018.0, ,6.0,Empleado_Informal,9.0,9.0,0.0,5,47,1
3150,440,11,2,2,5120,5610,1.0,0.0,7,1,1.0,2,29,1,6,13, , , ,9,5.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
3150,441,11,1,2,8156,1520,1.0,1.0,7,1,1.0,1,28,6,6,13, , , ,6,4.0,2017.0, ,7.0,Empleado_Informal,11.0,11.0,0.0,8,15,1
3150,441,11,2,2,3432,4641,0.0,5.0,7,1,1.0,1,25,6,5,13, , , ,9,11.0,2023.0, ,1.0,Empleado_Informal,10.0,10.0,0.0,3,46,1
4222,58,11,1,2,9333,1020,0.0,6.0,7,1,1.0,1,19,6,6,13, , , ,1,7.0,2023.0, ,1.0,Empleado_Informal,11.0,11.0,0.0,9,10,1
4222,58,11,2,2,5212,4771,1.0,1.0,7,1,1.0,2,21,6,10,13,1,2,3,1,7.0,2023.0, ,1.0,Empleado_Informal,16.0,16.0,0.0,5,47,1
4222,59,11,1,2,7119,4100,0.0,3.0, ,1,1.0,1,36,1,5,13, , , ,2,2.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,7,41,1
4222,59,11,2,2,5131,5610,0.0,3.0,7,1,1.0,2,39,1,10,13,1,2,3,2,3.0,2019.0,0,5.0,Empleado_Informal,16.0,16.0,0.0,5,56,1
4234,66,11,1,2,8322,4923,4.0,0.0,7,1,1.0,1,35,1,6,13, , , ,2,10.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
4234,66,11,2,2,,,0.0,0.0, ,3,,2,38,1,10,13,1,2,3,2,6.0,2019.0, ,5.0,Desempleado,16.0,16.0,0.0,,,0
4234,66,11,3,2,5212,4773,0.0,4.0,7,1,1.0,2,18,6,5,6, , ,1,2,3.0,2020.0, ,4.0,Empleado_Informal,10.0,11.0,-1.0,5,47,1
4234,68,11,1,2,,,0.0,0.0, ,2,,2,32,2,10,13,1,2,3,1,11.0,2020.0, ,4.0,Desempleado,16.0,16.0,0.0,,,0
4234,68,11,2,2,9412,5610,3.0,2.0,7,1,1.0,1,36,2,6,13, , , ,1,4.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
4257,77,11,1,2,9321,1020,1.0,5.0,7,1,1.0,2,29,5,6,13, , , ,6,3.0,2023.0, ,1.0,Empleado_Informal,11.0,11.0,0.0,9,10,1
4257,77,11,2,2,9321,1020,0.0,3.0,7,1,1.0,1,51,1,4,13, , , ,9,5.0,2024.0, ,0.0,Empleado_Informal,9.0,9.0,0.0,9,10,1
4257,77,11,3,2,9321,1020,0.0,1.0,7,1,1.0,1,34,1,3,13, , , ,9,6.0,2024.0, ,0.0,Empleado_Informal,4.5,4.5,0.0,9,10,1
4257,77,11,4,2,7511,1020,0.0,5.0,2,1,1.0,1,42,1,4,13, , , ,9,2.0,2024.0, ,0.0,Empleado_Informal,9.0,9.0,0.0,7,10,1
4257,79,11,1,2,9313,4100,2.0,4.0,7,1,1.0,1,28,1,9,13, , ,3,6,11.0,2021.0, ,3.0,Empleado_Informal,13.5,13.5,0.0,9,41,1
4257,80,11,1,2,5120,5610,0.0,2.0,7,1,1.0,2,31,5,6,13, , , ,2,11.0,2018.0,1,6.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
4257,80,11,5,2,9111,9700,2.0,6.0,7,1,1.0,2,48,5,3,13, , , ,1,8.0,2021.0,1,3.0,Empleado_Informal,4.5,4.5,0.0,9,97,1
4268,88,11,1,2,9112,5510,0.0,2.0,7,1,1.0,2,45,5,5,13, , , ,2,12.0,2019.0,0,5.0,Empleado_Informal,10.0,10.0,0.0,9,55,1
4268,88,11,2,2,9621,4923,0.0,3.0,7,1,1.0,1,20,6,5,6, , ,1,2,3.0,2019.0,0,5.0,Empleado_Informal,10.0,11.0,-1.0,9,49,1
4268,96,11,1,2,9321,1079,0.0,1.0,7,1,1.0,2,55,5,4,13, , , ,1,12.0,2021.0,0,3.0,Empleado_Informal,9.0,9.0,0.0,9,10,1
4268,96,11,2,2,,,0.0,0.0, ,3,,1,14,6,3,13, , , ,9,12.0,2021.0, ,3.0,Desempleado,4.5,4.5,0.0,,,0
4268,96,11,3,2,8183,1020,0.0,2.0,7,1,1.0,1,21,1,3,13, , , ,9,5.0,2019.0, ,5.0,Empleado_Informal,4.5,4.5,0.0,8,10,1
4268,96,11,4,2,9112,5610,0.0,1.0,7,1,1.0,2,20,1,4,13, , , ,9,5.0,2019.0, ,5.0,Empleado_Informal,9.0,9.0,0.0,9,56,1
4268,96,11,7,2,8183,1020,0.0,1.0,7,1,1.0,1,22,6,3,13, , , ,9,1.0,2024.0, ,0.0,Empleado_Informal,4.5,4.5,0.0,8,10,1
4268,102,11,1,2,9622,8010,5.0,8.0,7,1,1.0,1,53,2,8,13,1,2,3,7,8.0,2018.0,0,6.0,Empleado_Informal,14.0,14.0,0.0,9,80,1
4268,102,11,2,2,9549,4799,4.0,8.0, ,1,1.0,2,51,2,10,13,2, ,3,2,8.0,2018.0,0,6.0,Empleado_Informal,16.0,16.0,0.0,9,47,1
4268,102,11,3,2,,,0.0,0.0, ,2,,1,24,6,6,13, , , ,2,8.0,2018.0,1,6.0,Desempleado,11.0,11.0,0.0,,,0
4268,102,11,4,2,5213,4782,2.0,1.0,7,1,1.0,1,20,6,6,6, , ,1,2,8.0,2018.0,0,6.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
4337,122,11,1,2,9333,9603,1.0,6.0,7,1,1.0,1,26,1,6,13, , , ,1,7.0,2019.0,1,5.0,Empleado_Informal,11.0,11.0,0.0,9,96,1
4337,122,11,2,2,5212,4773,3.0,2.0,7,1,1.0,2,35,1,10,13,1,2,3,2,8.0,2018.0,1,6.0,Empleado_Informal,16.0,16.0,0.0,5,47,1
4337,123,11,1,2,9411,5610,2.0,2.0, ,1,1.0,1,30,1,5,13, , , ,1,9.0,2020.0, ,4.0,Empleado_Informal,10.0,10.0,0.0,9,56,1
4337,123,11,2,1,9411,5610,4.0,5.0, ,1,1.0,2,29,1,1,6, , ,1,,,,,,Empleado_Informal,0.0,11.0,-11.0,9,56,1
4337,124,11,1,2,,,0.0,0.0, ,2,,2,39,5,3,13, , , ,1,7.0,2021.0,0,3.0,Desempleado,4.5,4.5,0.0,,,0
4360,135,11,1,2,9112,5510,0.0,11.0,7,1,1.0,1,28,5,5,13, , , ,1,9.0,2023.0,0,1.0,Empleado_Informal,10.0,10.0,0.0,9,55,1
4360,136,11,1,2,8332,4669,0.0,1.0,7,1,1.0,1,23,1,5,13, , , ,2,9.0,2020.0,0,4.0,Empleado_Informal,10.0,10.0,0.0,8,46,1
4360,136,11,2,1,5131,5610,2.0,0.0,7,1,1.0,2,33,1,1,6, , ,1,,,,,,Empleado_Informal,0.0,11.0,-11.0,5,56,1
4360,139,11,1,2,5131,5610,0.0,6.0,7,1,1.0,2,31,1,9,13, , ,3,2,11.0,2021.0, ,3.0,Empleado_Informal,13.5,13.5,0.0,5,56,1
4360,139,11,2,2,9629,9609,3.0,0.0, ,1,1.0,1,23,1,6,13, , , ,6,6.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,96,1
4543,236,11,1,2,5414,8010,1.0,6.0,4,1,1.0,1,29,6,9,13, , ,3,1,5.0,2019.0,0,5.0,Empleado_Informal,13.5,13.5,0.0,5,80,1
4543,237,11,1,2,9312,4100,0.0,2.0,7,1,1.0,1,26,1,9,13, , ,3,1,3.0,2020.0,0,4.0,Empleado_Informal,13.5,13.5,0.0,9,41,1
4543,237,11,2,2,9412,5610,0.0,6.0,7,1,1.0,2,24,1,5,13, , , ,1,3.0,2020.0,0,4.0,Empleado_Informal,10.0,10.0,0.0,9,56,1
4543,238,11,1,2,5131,5610,1.0,4.0,7,1,1.0,2,26,6,4,13, , , ,1,3.0,2021.0, ,3.0,Empleado_Informal,9.0,9.0,0.0,5,56,1
4554,259,12,1,2,8322,4922,1.0,0.0, ,1,1.0,1,32,1,5,13, , , ,1,12.0,2020.0, ,4.0,Empleado_Informal,10.0,10.0,0.0,8,49,1
4554,259,12,2,2,5213,4781,0.0,9.0,7,1,1.0,2,28,1,6,13, , , ,1,3.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
4554,259,22,1,2,8322,4922,2.0,0.0, ,1,1.0,1,37,6,4,13, , , ,9,9.0,2020.0,1,4.0,Empleado_Informal,9.0,9.0,0.0,8,49,1
4554,262,11,1,2,9112,1020,0.0,10.0,7,1,1.0,1,46,1,10,13,1,2,3,3,12.0,2019.0,1,5.0,Empleado_Informal,16.0,16.0,0.0,9,10,1
4554,262,11,2,2,9112,1020,0.0,10.0,7,1,1.0,2,31,1,10,13,1,2,3,2,12.0,2019.0,0,5.0,Empleado_Informal,16.0,16.0,0.0,9,10,1
4554,262,11,3,2,9333,1020,0.0,3.0,7,1,1.0,1,22,6,6,13, , , ,1,5.0,2021.0, ,3.0,Empleado_Informal,11.0,11.0,0.0,9,10,1
4554,264,11,1,2,7128,4330,0.0,1.0, ,1,1.0,1,44,1,5,13, , , ,6,7.0,2018.0,1,6.0,Empleado_Informal,10.0,10.0,0.0,7,43,1
4554,264,11,2,2,9511,4799,0.0,4.0, ,1,1.0,2,43,1,5,13, , , ,6,7.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,9,47,1
4554,264,11,3,2,5141,9602,0.0,1.0,7,1,1.0,1,25,6,5,13, , , ,2,7.0,2018.0,1,6.0,Empleado_Informal,10.0,10.0,0.0,5,96,1
4600,267,11,1,2,5142,9602,0.0,8.0,7,1,1.0,2,23,6,5,13, , , ,1,6.0,2020.0,0,4.0,Empleado_Informal,10.0,10.0,0.0,5,96,1
4600,268,11,1,2,7511,1020,0.0,2.0,7,1,1.0,1,36,1,6,13, , , ,6,5.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,7,10,1
4600,268,11,2,2,,,0.0,0.0, ,3,,2,41,1,6,13, , , ,6,10.0,2018.0, ,6.0,Desempleado,11.0,11.0,0.0,,,0
4600,268,11,5,2,7511,1020,0.0,3.0,7,1,1.0,2,39,6,5,13, , , ,1,9.0,2017.0, ,7.0,Empleado_Informal,10.0,10.0,0.0,7,10,1
4600,269,11,1,2,9313,4100,0.0,4.0,7,1,1.0,1,43,1,6,13, , , ,2,7.0,2023.0, ,1.0,Empleado_Informal,11.0,11.0,0.0,9,41,1
4600,269,11,2,2,9533,4799,0.0,6.0, ,1,1.0,2,33,1,4,13, , , ,9,10.0,2023.0, ,1.0,Empleado_Informal,9.0,9.0,0.0,9,47,1
4646,291,11,1,2,9411,5610,0.0,4.0, ,1,1.0,2,34,6,3,3, , , ,9,1.0,2019.0, ,5.0,Empleado_Informal,4.5,3.0,1.5,9,56,1
4646,292,11,1,2,7128,4330,0.0,6.0, ,1,1.0,1,29,1,4,13, , , ,1,2.0,2022.0, ,2.0,Empleado_Informal,9.0,9.0,0.0,7,43,1
4646,294,11,1,2,9411,5610,4.0,0.0, ,1,1.0,2,48,6,6,6, , ,1,1,4.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
5098,73,11,1,2,9533,4799,0.0,6.0, ,1,1.0,2,52,3,6,13, , , ,2,5.0,2017.0,0,7.0,Empleado_Informal,11.0,11.0,0.0,9,47,1
5098,73,11,2,2,8322,4922,2.0,4.0, ,1,1.0,1,32,6,6,13, , , ,1,3.0,2018.0,0,6.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
5098,74,11,1,2,7513,1071,0.0,6.0, ,1,1.0,2,43,6,6,9, , ,0,2,11.0,2018.0, ,6.0,Empleado_Informal,11.0,13.5,-2.5,7,10,1
5098,74,11,2,2,5230,4721,0.0,1.0,7,1,1.0,2,17,6,6,6, , ,0,1,11.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
5098,75,11,1,2,9211,123,4.0,2.0,2,1,1.0,1,24,6,6,13, , , ,2,7.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,01,1
5098,75,11,2,2,7212,2511,5.0,0.0,7,1,1.0,1,42,6,6,13, , , ,6,9.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,7,25,1
5109,93,11,1,2,9112,5510,2.0,1.0,7,1,1.0,2,56,6,6,13, , , ,1,12.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,55,1
5109,93,11,2,2,9621,4923,2.0,7.0,7,1,1.0,2,24,6,9,13, , ,3,2,12.0,2018.0,1,6.0,Empleado_Informal,13.5,13.5,0.0,9,49,1
5109,102,11,1,2,7231,4520,0.0,2.0,7,1,1.0,1,31,1,4,13, , , ,2,10.0,2022.0, ,2.0,Empleado_Informal,9.0,9.0,0.0,7,45,1
5109,102,11,2,1,5120,5610,1.0,0.0,7,1,1.0,2,38,1,1,7, , ,0,,,,,,Empleado_Informal,0.0,12.5,-12.5,5,56,1
5127,116,11,1,1,9313,4100,0.0,4.0,2,1,1.0,1,19,1,1,5, , , ,,,,,,Empleado_Informal,0.0,8.5,-8.5,9,41,1
5127,117,11,1,2,5120,5610,2.0,0.0,7,1,1.0,2,32,1,6,13, , , ,6,1.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
5127,117,11,2,2,5141,9602,3.0,0.0,7,1,1.0,1,19,1,5,13, , , ,9,1.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,5,96,1
5127,118,11,1,2,9412,5610,0.0,1.0,7,1,1.0,1,18,1,4,13, , , ,9,2.0,2017.0, ,7.0,Empleado_Informal,9.0,9.0,0.0,9,56,1
5127,118,11,2,2,,,0.0,0.0, ,2,,2,17,1,5,13, , , ,1,9.0,2021.0,0,3.0,Desempleado,10.0,10.0,0.0,,,0
5132,123,11,1,2,8322,4922,1.0,11.0, ,1,1.0,1,61,6,6,13, , , ,9,10.0,2022.0, ,2.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
5132,124,11,1,2,9412,5610,0.0,9.0,2,1,1.0,1,27,1,5,13, , , ,1,5.0,2023.0, ,1.0,Empleado_Informal,10.0,10.0,0.0,9,56,1
5132,125,11,1,2,9112,5610,1.0,3.0,7,1,1.0,2,51,6,3,13, , , ,2,7.0,2018.0, ,6.0,Empleado_Informal,4.5,4.5,0.0,9,56,1
5150,148,11,1,2,7111,4330,0.0,7.0,7,1,1.0,1,33,1,6,13, , , ,9,3.0,2018.0,0,6.0,Empleado_Informal,11.0,11.0,0.0,7,43,1
5150,148,11,2,2,9412,5610,3.0,6.0,7,1,1.0,2,24,1,6,13, , , ,2,3.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
5150,168,11,1,2,9313,4100,0.0,1.0,7,1,1.0,1,39,1,6,13, , , ,2,2.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,41,1
5150,168,11,2,2,9411,5630,0.0,3.0, ,1,1.0,2,33,1,5,13, , , ,1,1.0,2023.0, ,1.0,Empleado_Informal,10.0,10.0,0.0,9,56,1
5150,169,11,1,2,5141,9602,1.0,7.0,7,1,1.0,1,19,1,5,13, , , ,1,2.0,2022.0, ,2.0,Empleado_Informal,10.0,10.0,0.0,5,96,1
5156,153,11,1,2,5212,4771,3.0,10.0,7,1,1.0,2,30,1,6,13, , , ,2,8.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
5156,153,11,2,2,5212,4759,1.0,2.0,7,1,1.0,2,31,1,6,13, , , ,2,5.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,5,47,1
5156,153,11,4,1,7213,2750,1.0,0.0,7,1,2.0,1,42,1,1,8, , ,2,,,,,,Empleado_Formal,0.0,14.0,-14.0,7,27,1
5156,154,11,1,2,3334,6810,1.0,10.0,7,1,1.0,1,57,4,10,13,1,2,3,2,12.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,3,68,1
5156,155,11,1,2,7399,3212,30.0,0.0, ,1,1.0,1,52,1,5,13, , , ,9,8.0,2023.0, ,1.0,Empleado_Informal,10.0,10.0,0.0,7,32,1
5156,155,11,2,2,9412,1071,3.0,1.0,2,1,2.0,2,46,1,10,13,1,2,3,2,8.0,2018.0, ,6.0,Empleado_Formal,16.0,16.0,0.0,9,10,1
6259,267,11,1,2,5120,5610,2.0,3.0, ,1,1.0,1,28,1,9,13, , ,3,2,6.0,2018.0, ,6.0,Empleado_Informal,13.5,13.5,0.0,5,56,1
6259,267,11,2,2,9412,5610,2.0,3.0,7,1,1.0,2,28,1,8,13,1,2,3,2,7.0,2018.0, ,6.0,Empleado_Informal,14.0,14.0,0.0,9,56,1
6259,277,11,1,2,9412,5610,1.0,4.0,7,1,1.0,2,49,6,6,13, , , ,2,9.0,2020.0, ,4.0,Empleado_Informal,11.0,11.0,0.0,9,56,1
6259,277,11,2,2,5131,5610,2.0,0.0,2,1,1.0,2,28,5,10,13,2, ,3,2,9.0,2020.0, ,4.0,Empleado_Informal,16.0,16.0,0.0,5,56,1
6259,279,11,1,2,5211,4663,0.0,2.0, ,1,1.0,1,37,6,4,13, , , ,2,7.0,2017.0, ,7.0,Empleado_Informal,9.0,9.0,0.0,5,46,1
6278,272,11,1,2,5211,4661,0.0,8.0,2,1,1.0,2,38,5,10,13,1,2,3,2,12.0,2022.0,1,2.0,Empleado_Informal,16.0,16.0,0.0,5,46,1
6278,275,11,1,2,3124,4530,4.0,6.0,2,1,2.0,1,27,1,6,13, , , ,2,6.0,2018.0, ,6.0,Empleado_Formal,11.0,11.0,0.0,3,45,1
6278,275,11,2,2,5212,4771,0.0,9.0,7,1,1.0,2,39,1,10,13,1,2,3,2,2.0,2018.0,0,6.0,Empleado_Informal,16.0,16.0,0.0,5,47,1
6278,276,11,1,2,5212,4773,2.0,4.0,7,1,1.0,2,49,6,10,13,1,2,3,2,5.0,2018.0,1,6.0,Empleado_Informal,16.0,16.0,0.0,5,47,1
6278,276,11,2,2,3334,6810,0.0,9.0,2,1,2.0,2,29,6,10,13,2, ,3,2,4.0,2023.0,1,1.0,Empleado_Formal,16.0,16.0,0.0,3,68,1
6354,295,11,1,2,5142,9602,0.0,6.0,7,1,1.0,1,31,1,5,13, , , ,9,11.0,2023.0, ,1.0,Empleado_Informal,10.0,10.0,0.0,5,96,1
6354,295,11,2,2,5131,5610,0.0,1.0,7,1,1.0,2,25,1,6,13, , , ,9,11.0,2023.0,1,1.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
6354,296,11,1,2,9112,8121,0.0,3.0, ,1,1.0,2,48,6,10,13,1,2,3,2,10.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,9,81,1
6354,297,11,1,2,5131,5610,1.0,0.0,7,1,1.0,2,32,1,6,13, , , ,1,7.0,2023.0, ,1.0,Empleado_Informal,11.0,11.0,0.0,5,56,1
6354,297,11,2,2,9313,4100,0.0,1.0,7,1,1.0,1,41,1,6,13, , , ,9,8.0,2024.0, ,0.0,Empleado_Informal,11.0,11.0,0.0,9,41,1
6373,301,11,1,2,8332,4923,0.0,3.0,7,1,1.0,1,50,2,10,13,1,2,3,2,12.0,2017.0, ,7.0,Empleado_Informal,16.0,16.0,0.0,8,49,1
6373,301,11,2,2,4419,4652,5.0,0.0,2,1,2.0,2,49,2,8,13,1,2,3,2,10.0,2018.0,0,6.0,Empleado_Formal,14.0,14.0,0.0,4,46,1
6373,301,11,4,2,5212,4530,4.0,0.0,2,1,2.0,2,29,6,9,13, , ,3,2,4.0,2018.0, ,6.0,Empleado_Formal,13.5,13.5,0.0,5,45,1
6373,309,11,1,2,8321,4923,1.0,0.0,2,1,1.0,1,24,1,6,13, , , ,2,10.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,8,49,1
6373,309,11,2,1,5131,5610,3.0,0.0,2,1,2.0,2,22,1,1,9, , ,0,,,,,,Empleado_Formal,0.0,13.5,-13.5,5,56,1
6373,311,11,1,2,5120,5610,2.0,0.0,2,1,2.0,1,29,1,6,13, , , ,2,10.0,2016.0, ,8.0,Empleado_Formal,11.0,11.0,0.0,5,56,1
6392,307,11,1,2,5142,9602,0.0,3.0, ,1,1.0,2,31,5,9,13, , ,3,2,11.0,2021.0,1,3.0,Empleado_Informal,13.5,13.5,0.0,5,96,1
6392,307,11,4,2,9111,9700,0.0,3.0,7,1,1.0,2,50,5,3,13, , , ,2,11.0,2021.0, ,3.0,Empleado_Informal,4.5,4.5,0.0,9,97,1
6392,307,11,5,2,7128,4330,0.0,1.0,7,2,,1,27,6,6,13, , , ,2,7.0,2018.0, ,6.0,Desempleado,11.0,11.0,0.0,7,43,1
6392,308,11,1,2,8322,4922,3.0,3.0, ,1,1.0,1,36,1,8,13,1,2,3,2,12.0,2018.0, ,6.0,Empleado_Informal,14.0,14.0,0.0,8,49,1
6392,308,11,2,2,4120,4923,2.0,0.0,7,1,1.0,2,30,1,10,13,1,2,3,2,3.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,4,49,1
6392,311,11,1,2,9313,4100,1.0,0.0,7,1,1.0,1,45,2,10,13,1,2,3,2,5.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,9,41,1
6392,311,11,2,2,2341,8510,2.0,6.0,2,1,1.0,2,40,2,10,13,1,2,3,2,10.0,2018.0, ,6.0,Empleado_Informal,16.0,16.0,0.0,2,85,1
6411,314,11,1,2,3521,9000,5.0,7.0, ,1,1.0,1,33,5,6,13, , , ,2,8.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,3,90,1
6411,315,11,1,2,3113,4321,5.0,3.0, ,1,2.0,1,42,1,8,13,1,2,3,2,6.0,2018.0,0,6.0,Empleado_Formal,14.0,14.0,0.0,3,43,1
6411,319,11,1,2,7212,2511,1.0,8.0,7,1,1.0,1,44,1,6,13, , , ,2,11.0,2020.0, ,4.0,Empleado_Informal,11.0,11.0,0.0,7,25,1
16312,109,11,1,1,7354,1410,2.0,0.0,7,1,1.0,2,38,1,1,6, , ,1,,,,,,Empleado_Informal,0.0,11.0,-11.0,7,14,1
16312,109,11,2,2,5131,5610,3.0,0.0,7,1,1.0,1,29,1,5,13, , , ,1,5.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,5,56,1
16312,111,11,1,2,9333,5224,3.0,10.0, ,1,1.0,1,27,6,5,13, , , ,1,7.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,9,52,1
16312,111,11,2,2,5131,5610,2.0,10.0,7,1,1.0,2,54,6,8,13,1,2,3,7,12.0,2019.0, ,5.0,Empleado_Informal,14.0,14.0,0.0,5,56,1
16312,117,11,1,2,9333,4759,4.0,0.0,7,1,1.0,1,35,1,6,13, , , ,1,7.0,2020.0,1,4.0,Empleado_Informal,11.0,11.0,0.0,9,47,1
16312,117,11,2,2,7354,1410,1.0,0.0,7,1,1.0,2,32,1,6,13, , , ,2,3.0,2022.0, ,2.0,Empleado_Informal,11.0,11.0,0.0,7,14,1
16355,116,11,1,2,9112,8121,1.0,0.0, ,1,1.0,2,61,6,5,13, , , ,1,9.0,2018.0, ,6.0,Empleado_Informal,10.0,10.0,0.0,9,81,1
16355,119,11,1,2,7354,1410,2.0,6.0,7,1,1.0,1,28,1,6,13, , , ,2,9.0,2021.0,0,3.0,Empleado_Informal,11.0,11.0,0.0,7,14,1
16355,119,11,2,2,5142,9602,1.0,6.0, ,1,1.0,2,29,1,7,13, , ,3,2,9.0,2021.0,0,3.0,Empleado_Informal,12.5,12.5,0.0,5,96,1
16355,122,11,1,2,7129,3100,4.0,0.0,7,1,1.0,1,28,1,6,13, , , ,1,6.0,2019.0, ,5.0,Empleado_Informal,11.0,11.0,0.0,7,31,1
16355,122,11,2,1,2359,8549,0.0,6.0, ,1,1.0,2,19,1,1,6, , ,1,,,,,,Empleado_Informal,0.0,11.0,-11.0,2,85,1
16399,121,11,1,2,9112,9329,2.0,6.0,7,1,1.0,1,31,6,6,13, , , ,2,8.0,2018.0, ,6.0,Empleado_Informal,11.0,11.0,0.0,9,93,1
